run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,branch_lift_first_reorders,branch_zero_gain_splits,branch_ascent_strong_probes,branch_ascent_strong_seconds,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,572810,160000,,,1,19305,1075,198,0,18428,0.001751307,,,,0.0,0.44333113,0,,,,,,,,,0.069238892,,,1,0,0.903175,,,,,,,,,,,,,,,,,,,,1411.572422,170.0096508,,,,12.56651249
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.15221692621707916,699.0,696.959999997658,699.0,699.0,699.0,0.0,7,1,5,1,1,819,796,42,27,35,0.000261462,0,0,0,0.0,0.004385406,0,0,0,0,0,0,0.0,0.0,64,0.005999479,0,1,1,0,0.022629665,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0.000953596,25,8.0427e-05,0.0,0,0,0,5.3829e-05
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.05948662385344505,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.002300342,0,0,0,0,0,0,0.0,0.0,1,0.000117499,0,1,1,0,0.009813122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.22112280316650867,629.0,627.3329762117957,629.0,629.0,629.0,0.0,174,39,111,30,1,4949,4875,101,47,123,0.000538084,0,0,0,0.0,0.053549953,0,0,0,0,0,0,0.0,0.0,64,0.017693294,0,1,1,0,0.036677511,128,128,0,0,0,0,0,0,0,0,0,0,0,0,15,24,224,0.03280775700000001,1891,0.018476479999999993,0.000976256,0,0,0,0.0004254649999999996
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.12704597599804401,426.0,422.4399999987474,426.0,426.0,426.0,0.0,355,99,216,32,1,1224,1159,51,7,109,0.000255053,0,0,0,0.0,0.007420036,0,0,0,0,0,0,0.0,0.0,64,0.008851193,0,1,1,0,0.013977956,273,273,0,0,0,0,0,0,0,0,0,0,0,0,14,41,212,0.019271495000000013,4136,0.024480767000000007,0.001559667,0,0,0,0.0003202889999999999
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.12276504747569561,538.0,536.969999996869,538.0,538.0,538.0,0.0,11,3,6,8,1,2774,2755,76,61,31,0.000261371,0,0,0,0.0,0.019561677,0,0,0,0,0,0,0.0,0.0,64,0.011414843,0,1,1,0,0.041133909,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,60,0.0019362179999999995,92,0.000192357,8.1309e-05,0,0,0,4.7615e-05
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.06634262017905712,937.0,936.9999999984229,937.0,937.0,937.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000621145,0,0,0,0,0,0,0.0,0.0,15,0.000331933,0,1,1,0,0.010265583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,2.156124569475651,6942.0,6909.959999893309,6942.0,6942.0,6942.0,0.0,3283,832,2136,3,1,7020,6727,120,13,397,0.000690249,0,0,0,0.0,0.128261017,0,0,0,0,0,0,0.0,0.0,64,0.02527605,0,1,1,0,0.063564999,2639,2639,0,0,0,0,0,0,0,0,0,0,0,0,64,324,1508,0.5542801489999997,41828,1.2028065119999958,0.06344254599999997,0,0,0,0.005952213000000021
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,4.702620033174753,69853.0,69113.08999838053,69853.0,69853.0,69853.0,0.0,6424,1974,4208,0,1,9179,8325,137,3,988,0.001007978,0,0,0,0.0,0.147852531,0,0,0,0,0,0,0.0,0.0,64,0.031986146,0,1,1,0,0.096460393,5519,5519,0,0,0,0,0,0,0,0,0,0,0,0,62,257,1148,0.5841457659999995,88650,3.269455660999992,0.24349862700000027,0,0,0,0.05860834200000009
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.036716511473059654,2085.0,2084.999999998326,2085.0,2085.0,2085.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000200908,0,0,0,0,0,0,0.0,0.0,1,2.2674e-05,0,1,1,0,0.002278162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.022608432918787003,2707.0,2706.9999999973675,2707.0,2707.0,2707.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000252275,0,0,0,0,0,0,0.0,0.0,1,2.2907e-05,0,1,1,0,0.005470626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.09499850682914257,1272.0,1271.999889186537,1272.0,1272.0,1272.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000675103,0,0,0,0,0,0,0.0,0.0,64,0.000971158,0,1,1,0,0.010108851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.2073343973606825,5046.0,4958.9599999858965,5046.0,5046.0,5046.0,0.0,921,239,618,1,1,1080,927,48,4,197,0.00022401,0,0,0,0.0,0.007251515,0,0,0,0,0,0,0.0,0.0,64,0.007391575,0,1,1,0,0.032612005,784,784,0,0,0,0,0,0,0,0,0,0,0,0,16,68,336,0.03863083599999999,11259,0.07376837900000002,0.004908073999999999,0,0,0,0.0006471279999999995
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,0.8285999298095703,55209.0,54569.47999942845,55209.0,55209.0,55209.0,0.0,1755,531,1132,1,1,4464,4031,96,1,528,0.00049,0,0,0,0.0,0.046838991,0,0,0,0,0,0,0.0,0.0,64,0.014599123,0,1,1,0,0.066708339,1492,1492,0,0,0,0,0,0,0,0,0,0,0,0,28,97,472,0.11493206300000004,24096,0.44190790999999996,0.035079559999999996,0,0,0,0.008373540000000021
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.06416064687073231,11461.0,11444.019999961509,11461.0,11461.0,11461.0,0.0,21,3,12,3,1,1080,1056,48,32,32,0.000203282,0,0,0,0.0,0.005221012,0,0,0,0,0,0,0.0,0.0,64,0.008106575,0,1,1,0,0.024260631,14,14,0,0,0,0,0,0,0,0,0,0,0,0,3,6,44,0.0016091270000000003,109,0.00031580099999999994,6.9446e-05,0,0,0,4.4837e-05
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,8.317242704331875,21282.0,20936.47999972256,21282.0,21282.0,21282.0,0.0,15710,4194,11075,0,1,4850,4262,100,0,688,0.000499567,0,0,0,0.0,0.051191978,0,0,0,0,0,0,0.0,0.0,64,0.016813766,0,1,1,0,0.055437542,14397,14397,0,0,0,0,0,0,0,0,0,0,0,0,80,469,2116,0.8783628030000002,206173,6.456262600000011,0.3493665009999997,0,0,0,0.07278931600000038
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,25.697098655626178,26524.0,26293.169999357702,26524.0,26524.0,26524.0,0.0,26552,7963,18541,0,1,11025,10288,150,4,883,0.001340542,0,0,0,0.0,0.188618682,0,0,0,0,0,0,0.0,0.0,64,0.042503247,0,1,1,0,0.170989363,25084,25084,0,0,0,0,0,0,0,0,0,0,0,0,22,125,540,0.4498754860000002,406805,22.23547097299995,1.036428114000003,0,0,0,0.33656422099999783
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,4.076920794323087,22141.0,21831.699999692984,22141.0,22141.0,22141.0,0.0,6592,1909,4355,0,1,4850,4248,100,2,700,0.000556335,0,0,0,0.0,0.047652042,0,0,0,0,0,0,0.0,0.0,64,0.017119005,0,1,1,0,0.085871886,5687,5687,0,0,0,0,0,0,0,0,0,0,0,0,77,349,1600,0.7215074099999998,88642,2.816348418000001,0.16005467300000029,0,0,0,0.034447371999999934
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,25732.42,26130.0,26130.0,25732.42,0.01521546115575973,1457284,440000,,,1,11025,9567,150,0,1608,0.001136326,,,,0.0,0.233329027,0,,,,,,,,,0.04127727,,,1,0,0.369347,,,,,,,,,,,,,,,,,,,,1575.320515,80.21560959,,,,20.99805244
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1.4971896316856146,20749.0,20472.489999725905,20749.0,20749.0,20749.0,0.0,2660,790,1763,0,1,4850,4325,100,2,623,0.000539718,0,0,0,0.0,0.050818212,0,0,0,0,0,0,0.0,0.0,64,0.016992022,0,1,1,0,0.053526705,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0,23,111,488,0.18386118,37151,1.0338492790000016,0.061235759,0,0,0,0.013137234999999968
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,0.24911983869969845,21294.0,21141.459999730672,21294.0,21294.0,21294.0,0.0,223,26,152,0,1,4850,4553,100,17,379,0.00055749,0,0,0,0.0,0.050026154,0,0,0,0,0,0,0.0,0.0,64,0.01699983,0,1,1,0,0.063828954,146,146,0,0,0,0,0,0,0,0,0,0,0,0,14,45,376,0.07305167100000003,1461,0.03197809200000001,0.0018492839999999997,0,0,0,0.00041901300000000014
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,9.227506147697568,22068.0,21799.409999721556,22068.0,22068.0,22068.0,0.0,21691,6189,15432,41,1,4850,4394,100,5,551,0.000557743,0,0,0,0.0,0.051512236,0,0,0,0,0,0,0.0,0.0,64,0.016946678,0,1,1,0,0.149101481,20082,20082,0,0,0,0,0,0,0,0,0,0,0,0,27,132,636,0.24003394299999994,297969,7.5738333570000025,0.41513515600000084,0,0,0,0.13275029399999944
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.1559495236724615,14379.0,14370.479999775862,14379.0,14379.0,14379.0,0.0,3,1,2,5,1,5355,5319,105,87,39,0.000772558,0,0,0,0.0,0.065488363,0,0,0,0,0,0,0.0,0.0,64,0.017656578,0,1,1,0,0.045370737,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0.0017564450000000001,15,4.8146e-05,0.0,0,0,0,8.264100000000001e-05
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,40065.34082,44303.0,44303.0,40065.34082,0.09565174322280663,1974223,570000,,,1,5564,151,107,0,5520,0.000432389,,,,0.0,0.051598417,0,,,,,,,,,0.018225103,,,1,0,0.051089,,,,,,,,,,,,,,,,,,,,1407.951587,191.5813245,,,,13.00939897
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.5324304290115833,59030.0,58060.599998730104,59030.0,59030.0,59030.0,0.0,1766,438,1107,0,1,7502,6430,124,0,1196,0.000715584,0,0,0,0.0,0.068544237,0,0,0,0,0,0,0.0,0.0,64,0.024974049,0,1,1,0,0.089027699,1329,1329,0,0,0,0,0,0,0,0,0,0,0,0,55,226,1004,0.4427659559999998,20252,0.7573097829999997,0.06031983100000004,0,0,0,0.006407138000000029
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,656.4708232656121,96772.0,95859.17999828939,96772.0,96772.0,96772.0,0.0,921600,313221,612295,46,1,9044,8316,136,0,864,0.000960342,0,0,0,0.0,0.363330332,12,0,0,0,0,0,0.0,0.0,64,0.03233277,0,1,1,0,0.22701529,805668,805668,0,0,0,0,0,0,0,0,0,0,0,0,92,396,1888,1.2092152319999991,15201205,561.8380061130083,37.0674275510001,0,0,0,10.434830964001167
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,5.940062342211604,58537.0,57892.66276212371,58537.0,58537.0,58537.0,0.0,6130,1915,3955,0,1,10152,8721,144,3,1572,0.001034367,0,0,0,0.0,0.066466526,0,0,0,0,0,0,0.0,0.0,64,0.033854254,0,1,1,0,0.184922973,5368,5368,0,0,0,0,0,0,0,0,0,0,0,0,71,274,1424,0.8061507580000001,90796,4.114998103999994,0.3378787629999987,0,0,0,0.057348689999999806
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,69999.92364,73682.0,73682.0,69999.92364,0.04997253549035051,977618,290000,,,1,11324,4683,152,0,6793,0.000981829,,,,0.0,0.14397982,0,,,,,,,,,0.039508748,,,1,0,0.306361,,,,,,,,,,,,,,,,,,,,1471.657919,158.5018093,,,,9.569387399
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,178.0146628767252,108159.0,105050.5999992225,108159.0,108159.0,108159.0,0.0,610152,178690,432000,0,1,2774,1991,76,1,858,0.000327781,0,0,0,0.0,0.132209283,12,0,0,0,0,0,0.0,0.0,64,0.009578528,0,1,1,0,0.074475463,555987,555987,0,0,0,0,0,0,0,0,0,0,0,0,181,968,4288,1.182782234,8321407,138.3138786049987,13.354245554000032,0,0,0,4.044808326999885
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,9265.17,9352.0,9352.0,9265.17,0.009284644995722832,1299306,390000,,,1,18527,16612,194,1,2108,0.002182462,,,,0.0,0.619988506,0,,,,,,,,,0.069411413,,,1,0,0.366702,,,,,,,,,,,,,,,,,,,,1562.546491,90.86479313,,,,19.5350721
GAPMST-P32-LKH-BP-ascent-strong-lift2-split2-677cd822c7b0,GAPMST-P32-LKH-BP-ascent-strong-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,221.75994184426963,2323.0,2291.959999919687,2323.0,2323.0,2323.0,0.0,142423,42723,99618,0,1,18720,16371,195,0,2544,0.002122939,0,0,0,0.0,0.303599065,0,0,0,0,0,0,0.0,0.0,64,0.067799737,0,1,1,0,0.725978022,135778,135778,0,0,0,0,0,0,0,0,0,0,0,0,98,574,2400,2.328436129,2189970,193.6568498759966,12.515022317000117,0,0,0,1.8324001029999495
