rank,kind,function,file,calls,self_ir,self_pct_total,self_est_sec,inclusive_ir,inclusive_pct_total,inclusive_est_sec
11,runtime,operator new(unsigned long),lib/x86_64-linux-gnu/libstdc++.so.6.0.33,0,5343616,2.330000,0.001298035,22752117,9.910000,0.005520825
12,runtime,./string/../sysdeps/x86_64/multiarch/memmove-vec-unaligned-erms.S:__memcpy_avx_unaligned_erms,lib/x86_64-linux-gnu/libc.so.6,0,3954249,1.720000,0.000958206,3954249,1.720000,0.000958206
13,solver,"std::_Function_handler<void (int, double, int), tsp::BranchBoundSolver::lkSearch(int, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&) const::{lambda(int, double, int)#1}>::_M_invoke(std::_Any_data const&, int&&, double&&, int&&)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,2775453,1.210000,0.000674087,7336212,3.200000,0.001782708
14,solver,tsp::(anonymous namespace)::DisjointSet::DisjointSet(int),solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,1888536,0.820000,0.000456819,5038888,2.190000,0.001220041
15,runtime,./malloc/./malloc/malloc.c:_int_malloc,lib/x86_64-linux-gnu/libc.so.6,0,1504899,0.660000,0.000367684,0,0.000000,0.000000000
16,runtime,./string/../sysdeps/x86_64/multiarch/memset-vec-unaligned-erms.S:__memset_avx2_unaligned_erms,lib/x86_64-linux-gnu/libc.so.6,0,1194088,0.520000,0.000289690,0,0.000000,0.000000000
17,runtime,./malloc/./malloc/arena.c:free,???,0,1001931,0.440000,0.000245122,0,0.000000,0.000000000
18,runtime,"std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,789523,0.340000,0.000189413,2240042,0.980000,0.000545954
19,runtime,operator delete(void*),lib/x86_64-linux-gnu/libstdc++.so.6.0.33,0,667952,0.290000,0.000161558,30367110,13.230000,0.007370385
20,runtime,"operator delete(void*, unsigned long)",lib/x86_64-linux-gnu/libstdc++.so.6.0.33,0,667850,0.290000,0.000161558,31698778,13.810000,0.007693501
21,solver,tsp::BranchBoundSolver::isTour(tsp::BranchBoundSolver::OneTree const&) const,solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,646679,0.280000,0.000155987,0,0.000000,0.000000000
22,runtime,"std::vector<int, std::allocator<int> >::~vector()",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,556496,0.240000,0.000133703,6771290,2.950000,0.001643434
23,runtime,"std::vector<unsigned long, std::allocator<unsigned long> >::reserve(unsigned long)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,366080,0.160000,0.000089135,0,0.000000,0.000000000
24,runtime,"void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,362976,0.160000,0.000089135,0,0.000000,0.000000000
25,solver,"tsp::BranchBoundSolver::shouldPrune(double, double) const",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,348878,0.150000,0.000083564,0,0.000000,0.000000000
26,solver,"std::vector<tsp::BranchBoundSolver::Edge, std::allocator<tsp::BranchBoundSolver::Edge> >::~vector()",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,339085,0.150000,0.000083564,4101728,1.790000,0.000997203
27,runtime,./malloc/./malloc/malloc.c:_int_free_merge_chunk,lib/x86_64-linux-gnu/libc.so.6,0,268506,0.120000,0.000066852,0,0.000000,0.000000000
28,solver,"tsp::BranchBoundSolver::lkSearch(int, int, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<bool, std::allocator<bool> >&) const",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,247313,0.110000,0.000061281,4931337,2.150000,0.001197757
29,runtime,./malloc/./malloc/malloc.c:malloc_consolidate,lib/x86_64-linux-gnu/libc.so.6,0,217239,0.090000,0.000050139,0,0.000000,0.000000000
30,solver,(below main),solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,227615046,99.130000,0.055224966
31,solver,./csu/../csu/libc-start.c:__libc_start_main@@GLIBC_2.34,lib/x86_64-linux-gnu/libc.so.6,0,0,0.000000,0.000000000,227615034,99.130000,0.055224966
32,solver,./csu/../sysdeps/nptl/libc_start_call_main.h:(below main),lib/x86_64-linux-gnu/libc.so.6,0,0,0.000000,0.000000000,227614860,99.130000,0.055224966
33,solver,main,solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,227604471,99.130000,0.055224966
34,solver,"(anonymous namespace)::solveInput(std::istream&, (anonymous namespace)::CliOptions const&)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,227553372,99.110000,0.055213824
35,solver,tsp::BranchBoundSolver::solve(),solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,227260716,98.980000,0.055141401
36,solver,"tsp::BranchBoundSolver::findInitialTour(std::vector<int, std::allocator<int> >&, double&)",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,5179010,2.260000,0.001259038
37,solver,"tsp::BranchBoundSolver::linKernighan(std::vector<int, std::allocator<int> >&, double&) const",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,4998311,2.180000,0.001214470
38,solver,"tsp::BranchBoundSolver::linKernighanImprove(std::vector<int, std::allocator<int> >&, double&) const",solver/tsp_bb_26_07_14_min_edge/tsp_bb,0,0,0.000000,0.000000000,4971260,2.170000,0.001208899
